dataset,epoch,question_type,question_class_size,model,loss_function,train_loss,train_acc,test_acc
Cifar10,264,Is_in,1,MLP,MAE_LOSS,-219789.6951,0.2958,0.2947
Cifar10,265,Is_in,1,MLP,MAE_LOSS,-221638.7414,0.29576,0.2935
Cifar10,266,Is_in,1,MLP,MAE_LOSS,-222997.512,0.29646,0.2953
Cifar10,267,Is_in,1,MLP,MAE_LOSS,-225165.5592,0.2955,0.2934
Cifar10,268,Is_in,1,MLP,MAE_LOSS,-226917.8964,0.29656,0.2929
Cifar10,269,Is_in,1,MLP,MAE_LOSS,-229826.2863,0.29612,0.294
Cifar10,270,Is_in,1,MLP,MAE_LOSS,-229154.2275,0.29542,0.2937
Cifar10,271,Is_in,1,MLP,MAE_LOSS,-230999.9849,0.29728,0.293
Cifar10,272,Is_in,1,MLP,MAE_LOSS,-233138.4375,0.29572,0.2935
Cifar10,273,Is_in,1,MLP,MAE_LOSS,-235541.2705,0.29642,0.2931
Cifar10,274,Is_in,1,MLP,MAE_LOSS,-237109.4925,0.2964,0.2935
Cifar10,275,Is_in,1,MLP,MAE_LOSS,-238779.8675,0.29806,0.2938
Cifar10,276,Is_in,1,MLP,MAE_LOSS,-240091.9026,0.29674,0.2942
Cifar10,277,Is_in,1,MLP,MAE_LOSS,-241980.4904,0.29568,0.2938
Cifar10,278,Is_in,1,MLP,MAE_LOSS,-242899.9153,0.29652,0.2933
Cifar10,279,Is_in,1,MLP,MAE_LOSS,-244904.1001,0.29684,0.2941
Cifar10,280,Is_in,1,MLP,MAE_LOSS,-246451.9128,0.29702,0.2936
Cifar10,281,Is_in,1,MLP,MAE_LOSS,-247876.6914,0.29606,0.2942
Cifar10,282,Is_in,1,MLP,MAE_LOSS,-249812.5164,0.29592,0.2937
Cifar10,283,Is_in,1,MLP,MAE_LOSS,-252763.827,0.2957,0.2926
Cifar10,284,Is_in,1,MLP,MAE_LOSS,-253778.706,0.29722,0.294
Cifar10,285,Is_in,1,MLP,MAE_LOSS,-255056.0182,0.29642,0.2948
Cifar10,286,Is_in,1,MLP,MAE_LOSS,-256553.3203,0.2968,0.2941
Cifar10,287,Is_in,1,MLP,MAE_LOSS,-258906.2915,0.2963,0.2927
Cifar10,288,Is_in,1,MLP,MAE_LOSS,-260299.4329,0.29556,0.2936
Cifar10,289,Is_in,1,MLP,MAE_LOSS,-262162.3634,0.29678,0.2941
Cifar10,290,Is_in,1,MLP,MAE_LOSS,-264232.0909,0.29554,0.2933
Cifar10,291,Is_in,1,MLP,MAE_LOSS,-266820.1231,0.29502,0.2926
Cifar10,292,Is_in,1,MLP,MAE_LOSS,-268101.6698,0.29636,0.2927
Cifar10,293,Is_in,1,MLP,MAE_LOSS,-269310.2433,0.2957,0.2933
Cifar10,294,Is_in,1,MLP,MAE_LOSS,-270597.0065,0.29604,0.2935
Cifar10,295,Is_in,1,MLP,MAE_LOSS,-272744.8245,0.29548,0.2932
Cifar10,296,Is_in,1,MLP,MAE_LOSS,-275399.1853,0.29676,0.292
Cifar10,297,Is_in,1,MLP,MAE_LOSS,-276773.0685,0.29508,0.2932
Cifar10,298,Is_in,1,MLP,MAE_LOSS,-279071.7601,0.29492,0.2922
Cifar10,299,Is_in,1,MLP,MAE_LOSS,-280210.9289,0.29566,0.2932
Cifar10,300,Is_in,1,MLP,MAE_LOSS,-282175.2008,0.29464,0.2925
Cifar10,1,Is_in,2,MLP,MAE_LOSS,2.815740033,0.29796,0.2914
Cifar10,2,Is_in,2,MLP,MAE_LOSS,1.839157049,0.31574,0.3189
Cifar10,3,Is_in,2,MLP,MAE_LOSS,1.455242684,0.3216,0.3153
Cifar10,4,Is_in,2,MLP,MAE_LOSS,0.678579788,0.3391,0.3382
Cifar10,5,Is_in,2,MLP,MAE_LOSS,-0.161573164,0.32896,0.325
Cifar10,6,Is_in,2,MLP,MAE_LOSS,-1.91787331,0.3354,0.3389
Cifar10,7,Is_in,2,MLP,MAE_LOSS,-4.807631343,0.32396,0.3198
Cifar10,8,Is_in,2,MLP,MAE_LOSS,-10.35577613,0.35432,0.3528
Cifar10,9,Is_in,2,MLP,MAE_LOSS,-16.4645165,0.33356,0.3334
Cifar10,10,Is_in,2,MLP,MAE_LOSS,-26.8778712,0.3447,0.3451
Cifar10,11,Is_in,2,MLP,MAE_LOSS,-41.39985053,0.34312,0.3421
Cifar10,12,Is_in,2,MLP,MAE_LOSS,-57.60754173,0.34236,0.342
Cifar10,13,Is_in,2,MLP,MAE_LOSS,-77.70168816,0.35108,0.3493
Cifar10,14,Is_in,2,MLP,MAE_LOSS,-105.6168237,0.35238,0.3494
Cifar10,15,Is_in,2,MLP,MAE_LOSS,-134.8074934,0.3515,0.3485
Cifar10,16,Is_in,2,MLP,MAE_LOSS,-170.0557035,0.34894,0.35
Cifar10,17,Is_in,2,MLP,MAE_LOSS,-206.083106,0.35034,0.35
Cifar10,18,Is_in,2,MLP,MAE_LOSS,-251.2789598,0.3483,0.3533
Cifar10,19,Is_in,2,MLP,MAE_LOSS,-298.687252,0.3587,0.3589
Cifar10,20,Is_in,2,MLP,MAE_LOSS,-349.0342793,0.35736,0.3565
Cifar10,21,Is_in,2,MLP,MAE_LOSS,-404.9137259,0.34686,0.3466
Cifar10,22,Is_in,2,MLP,MAE_LOSS,-459.1703166,0.35454,0.3573
Cifar10,23,Is_in,2,MLP,MAE_LOSS,-525.8446547,0.35438,0.3536
Cifar10,24,Is_in,2,MLP,MAE_LOSS,-595.0477595,0.35374,0.3557
Cifar10,25,Is_in,2,MLP,MAE_LOSS,-667.0306057,0.3459,0.3496
Cifar10,26,Is_in,2,MLP,MAE_LOSS,-740.6912001,0.35484,0.3528
Cifar10,27,Is_in,2,MLP,MAE_LOSS,-808.5632866,0.3533,0.3526
Cifar10,28,Is_in,2,MLP,MAE_LOSS,-898.2793861,0.35322,0.3534
Cifar10,29,Is_in,2,MLP,MAE_LOSS,-982.4881164,0.35476,0.3513
Cifar10,30,Is_in,2,MLP,MAE_LOSS,-1072.848958,0.3508,0.3528
Cifar10,31,Is_in,2,MLP,MAE_LOSS,-1161.220021,0.351,0.3473
Cifar10,32,Is_in,2,MLP,MAE_LOSS,-1261.778753,0.3468,0.3504
Cifar10,33,Is_in,2,MLP,MAE_LOSS,-1357.238905,0.35396,0.3515
Cifar10,34,Is_in,2,MLP,MAE_LOSS,-1450.223477,0.35676,0.355
Cifar10,35,Is_in,2,MLP,MAE_LOSS,-1570.366456,0.35436,0.3576
Cifar10,36,Is_in,2,MLP,MAE_LOSS,-1670.797709,0.3561,0.3507
Cifar10,37,Is_in,2,MLP,MAE_LOSS,-1787.961876,0.35144,0.3546
Cifar10,38,Is_in,2,MLP,MAE_LOSS,-1897.525931,0.35492,0.3544
Cifar10,39,Is_in,2,MLP,MAE_LOSS,-2010.997559,0.35448,0.355
Cifar10,40,Is_in,2,MLP,MAE_LOSS,-2127.465878,0.3529,0.3504
Cifar10,41,Is_in,2,MLP,MAE_LOSS,-2253.80778,0.35286,0.3511
Cifar10,42,Is_in,2,MLP,MAE_LOSS,-2369.675934,0.35084,0.3509
Cifar10,43,Is_in,2,MLP,MAE_LOSS,-2512.315294,0.3542,0.3518
Cifar10,44,Is_in,2,MLP,MAE_LOSS,-2638.39843,0.35172,0.3525
Cifar10,45,Is_in,2,MLP,MAE_LOSS,-2770.837827,0.3537,0.3542
Cifar10,46,Is_in,2,MLP,MAE_LOSS,-2907.779625,0.3526,0.3503
Cifar10,47,Is_in,2,MLP,MAE_LOSS,-3059.509653,0.35156,0.3517
Cifar10,48,Is_in,2,MLP,MAE_LOSS,-3196.665893,0.35258,0.3507
Cifar10,49,Is_in,2,MLP,MAE_LOSS,-3343.950874,0.35132,0.3515
Cifar10,50,Is_in,2,MLP,MAE_LOSS,-3482.154572,0.35492,0.3538
Cifar10,51,Is_in,2,MLP,MAE_LOSS,-3629.293933,0.35506,0.3533
Cifar10,52,Is_in,2,MLP,MAE_LOSS,-3781.642997,0.35166,0.3543
Cifar10,53,Is_in,2,MLP,MAE_LOSS,-3951.460302,0.35348,0.3523
Cifar10,54,Is_in,2,MLP,MAE_LOSS,-4132.025719,0.3531,0.3531
Cifar10,55,Is_in,2,MLP,MAE_LOSS,-4277.621924,0.35492,0.3528
Cifar10,56,Is_in,2,MLP,MAE_LOSS,-4432.504919,0.3537,0.3521
Cifar10,57,Is_in,2,MLP,MAE_LOSS,-4583.170806,0.35162,0.3517
Cifar10,58,Is_in,2,MLP,MAE_LOSS,-4800.482168,0.35428,0.354
Cifar10,59,Is_in,2,MLP,MAE_LOSS,-4915.98275,0.3539,0.3549
Cifar10,60,Is_in,2,MLP,MAE_LOSS,-5111.702668,0.35506,0.3552
Cifar10,61,Is_in,2,MLP,MAE_LOSS,-5293.289822,0.3525,0.3537
Cifar10,62,Is_in,2,MLP,MAE_LOSS,-5473.91988,0.35178,0.3541
Cifar10,63,Is_in,2,MLP,MAE_LOSS,-5663.973433,0.35246,0.3538
Cifar10,64,Is_in,2,MLP,MAE_LOSS,-5864.460137,0.35068,0.3505
Cifar10,65,Is_in,2,MLP,MAE_LOSS,-6014.795596,0.3511,0.3506
Cifar10,66,Is_in,2,MLP,MAE_LOSS,-6220.677534,0.35408,0.3535
Cifar10,67,Is_in,2,MLP,MAE_LOSS,-6414.409682,0.35172,0.3506
Cifar10,68,Is_in,2,MLP,MAE_LOSS,-6588.541795,0.35318,0.3523
Cifar10,69,Is_in,2,MLP,MAE_LOSS,-6819.592263,0.35188,0.3523
Cifar10,70,Is_in,2,MLP,MAE_LOSS,-7032.347542,0.3531,0.3533
Cifar10,71,Is_in,2,MLP,MAE_LOSS,-7264.837747,0.3531,0.352
Cifar10,72,Is_in,2,MLP,MAE_LOSS,-7433.553137,0.3521,0.3521
Cifar10,73,Is_in,2,MLP,MAE_LOSS,-7624.508422,0.3495,0.3491
Cifar10,74,Is_in,2,MLP,MAE_LOSS,-7868.618784,0.35276,0.3518
Cifar10,75,Is_in,2,MLP,MAE_LOSS,-8088.715184,0.35414,0.3545
Cifar10,76,Is_in,2,MLP,MAE_LOSS,-8311.574251,0.3523,0.3529
Cifar10,77,Is_in,2,MLP,MAE_LOSS,-8507.347572,0.3554,0.3531
Cifar10,78,Is_in,2,MLP,MAE_LOSS,-8725.228435,0.35274,0.3528
Cifar10,79,Is_in,2,MLP,MAE_LOSS,-8924.761032,0.35076,0.3509
Cifar10,80,Is_in,2,MLP,MAE_LOSS,-9186.43751,0.35214,0.3512
Cifar10,81,Is_in,2,MLP,MAE_LOSS,-9390.606538,0.3542,0.3519
Cifar10,82,Is_in,2,MLP,MAE_LOSS,-9631.587685,0.35388,0.3532
Cifar10,83,Is_in,2,MLP,MAE_LOSS,-9874.98661,0.3545,0.3551
Cifar10,84,Is_in,2,MLP,MAE_LOSS,-10131.22884,0.35182,0.3515
Cifar10,85,Is_in,2,MLP,MAE_LOSS,-10317.97608,0.35354,0.3523
Cifar10,86,Is_in,2,MLP,MAE_LOSS,-10556.78175,0.3516,0.3524
Cifar10,87,Is_in,2,MLP,MAE_LOSS,-10839.83236,0.35194,0.3538
Cifar10,88,Is_in,2,MLP,MAE_LOSS,-11106.30632,0.35306,0.3534
Cifar10,89,Is_in,2,MLP,MAE_LOSS,-11331.0857,0.35304,0.3508
Cifar10,90,Is_in,2,MLP,MAE_LOSS,-11589.0405,0.35382,0.3534
Cifar10,91,Is_in,2,MLP,MAE_LOSS,-11876.87711,0.35364,0.3529
Cifar10,92,Is_in,2,MLP,MAE_LOSS,-12087.86973,0.352,0.3536
Cifar10,93,Is_in,2,MLP,MAE_LOSS,-12321.85382,0.35258,0.3517
Cifar10,94,Is_in,2,MLP,MAE_LOSS,-12646.86567,0.35416,0.3537
Cifar10,95,Is_in,2,MLP,MAE_LOSS,-12886.49541,0.35364,0.3515
Cifar10,96,Is_in,2,MLP,MAE_LOSS,-13209.98785,0.35178,0.3505
Cifar10,97,Is_in,2,MLP,MAE_LOSS,-13462.42465,0.3531,0.3528
Cifar10,98,Is_in,2,MLP,MAE_LOSS,-13702.80132,0.35242,0.3523
Cifar10,99,Is_in,2,MLP,MAE_LOSS,-14014.91604,0.35314,0.3511
Cifar10,100,Is_in,2,MLP,MAE_LOSS,-14272.10422,0.35306,0.3522
Cifar10,101,Is_in,2,MLP,MAE_LOSS,-14547.12071,0.35232,0.3509
Cifar10,102,Is_in,2,MLP,MAE_LOSS,-14826.08498,0.35228,0.3515
Cifar10,103,Is_in,2,MLP,MAE_LOSS,-15117.55763,0.35126,0.3517
Cifar10,104,Is_in,2,MLP,MAE_LOSS,-15409.1268,0.35246,0.3516
Cifar10,105,Is_in,2,MLP,MAE_LOSS,-15740.77523,0.35128,0.3519
Cifar10,106,Is_in,2,MLP,MAE_LOSS,-16048.37533,0.35036,0.3523
Cifar10,107,Is_in,2,MLP,MAE_LOSS,-16283.55616,0.35152,0.3507
Cifar10,108,Is_in,2,MLP,MAE_LOSS,-16623.24051,0.35118,0.3514
Cifar10,109,Is_in,2,MLP,MAE_LOSS,-16953.19557,0.35224,0.3519
Cifar10,110,Is_in,2,MLP,MAE_LOSS,-17227.89547,0.35208,0.3519
Cifar10,111,Is_in,2,MLP,MAE_LOSS,-17475.54902,0.34986,0.3491
Cifar10,112,Is_in,2,MLP,MAE_LOSS,-17834.83713,0.35264,0.3489
Cifar10,113,Is_in,2,MLP,MAE_LOSS,-18200.10713,0.3507,0.3529
Cifar10,114,Is_in,2,MLP,MAE_LOSS,-18507.3023,0.3513,0.3509
Cifar10,115,Is_in,2,MLP,MAE_LOSS,-18865.68234,0.35286,0.3506
Cifar10,116,Is_in,2,MLP,MAE_LOSS,-19098.21853,0.35288,0.3519
Cifar10,117,Is_in,2,MLP,MAE_LOSS,-19461.37142,0.35186,0.354
Cifar10,118,Is_in,2,MLP,MAE_LOSS,-19712.16966,0.35262,0.3533
Cifar10,119,Is_in,2,MLP,MAE_LOSS,-20040.61334,0.3528,0.3523
Cifar10,120,Is_in,2,MLP,MAE_LOSS,-20402.61445,0.35134,0.3513
Cifar10,121,Is_in,2,MLP,MAE_LOSS,-20757.78104,0.35078,0.3522
Cifar10,122,Is_in,2,MLP,MAE_LOSS,-21030.77513,0.35204,0.3513
Cifar10,123,Is_in,2,MLP,MAE_LOSS,-21430.23984,0.35208,0.3506
Cifar10,124,Is_in,2,MLP,MAE_LOSS,-21753.9766,0.35222,0.3512
Cifar10,125,Is_in,2,MLP,MAE_LOSS,-22075.269,0.35088,0.3505
Cifar10,126,Is_in,2,MLP,MAE_LOSS,-22409.28748,0.35478,0.3519
Cifar10,127,Is_in,2,MLP,MAE_LOSS,-22832.63858,0.35138,0.3512
Cifar10,128,Is_in,2,MLP,MAE_LOSS,-23147.51505,0.35194,0.3509
Cifar10,129,Is_in,2,MLP,MAE_LOSS,-23441.45655,0.35212,0.3505
Cifar10,130,Is_in,2,MLP,MAE_LOSS,-23825.84942,0.35298,0.3524
Cifar10,131,Is_in,2,MLP,MAE_LOSS,-24180.79685,0.35156,0.3501
Cifar10,132,Is_in,2,MLP,MAE_LOSS,-24602.01775,0.35278,0.351
Cifar10,133,Is_in,2,MLP,MAE_LOSS,-24855.5339,0.3535,0.3511
Cifar10,134,Is_in,2,MLP,MAE_LOSS,-25289.02556,0.35122,0.3494
Cifar10,135,Is_in,2,MLP,MAE_LOSS,-25653.48411,0.35214,0.3503
Cifar10,136,Is_in,2,MLP,MAE_LOSS,-26093.3463,0.35354,0.351
Cifar10,137,Is_in,2,MLP,MAE_LOSS,-26376.46477,0.35472,0.3502
Cifar10,138,Is_in,2,MLP,MAE_LOSS,-26645.19145,0.3517,0.3517
Cifar10,139,Is_in,2,MLP,MAE_LOSS,-27235.11802,0.35432,0.3527
Cifar10,140,Is_in,2,MLP,MAE_LOSS,-27541.88035,0.35318,0.3508
Cifar10,141,Is_in,2,MLP,MAE_LOSS,-27891.79963,0.35326,0.3528
Cifar10,142,Is_in,2,MLP,MAE_LOSS,-28325.22268,0.35192,0.3505
Cifar10,143,Is_in,2,MLP,MAE_LOSS,-28684.01298,0.35184,0.3508
Cifar10,144,Is_in,2,MLP,MAE_LOSS,-29033.47191,0.35086,0.3495
Cifar10,145,Is_in,2,MLP,MAE_LOSS,-29382.87811,0.3501,0.3506
Cifar10,146,Is_in,2,MLP,MAE_LOSS,-29846.97093,0.35238,0.3513
Cifar10,147,Is_in,2,MLP,MAE_LOSS,-30264.79763,0.3504,0.3514
Cifar10,148,Is_in,2,MLP,MAE_LOSS,-30670.83496,0.35258,0.3513
Cifar10,149,Is_in,2,MLP,MAE_LOSS,-31004.65075,0.3511,0.3496
Cifar10,150,Is_in,2,MLP,MAE_LOSS,-31383.43832,0.35152,0.3498
Cifar10,151,Is_in,2,MLP,MAE_LOSS,-31806.86488,0.35192,0.3518
Cifar10,152,Is_in,2,MLP,MAE_LOSS,-32298.67749,0.35028,0.3503
Cifar10,153,Is_in,2,MLP,MAE_LOSS,-32590.58451,0.35276,0.3522
Cifar10,154,Is_in,2,MLP,MAE_LOSS,-33017.60318,0.3516,0.3496
Cifar10,155,Is_in,2,MLP,MAE_LOSS,-33508.81747,0.35394,0.3508
Cifar10,156,Is_in,2,MLP,MAE_LOSS,-34027.47995,0.35226,0.3519
Cifar10,157,Is_in,2,MLP,MAE_LOSS,-34439.96213,0.3514,0.3494
Cifar10,158,Is_in,2,MLP,MAE_LOSS,-34733.38032,0.35282,0.3523
Cifar10,159,Is_in,2,MLP,MAE_LOSS,-35288.75597,0.35194,0.3515
Cifar10,160,Is_in,2,MLP,MAE_LOSS,-35620.54603,0.35238,0.352
Cifar10,161,Is_in,2,MLP,MAE_LOSS,-36070.38529,0.35206,0.3516
Cifar10,162,Is_in,2,MLP,MAE_LOSS,-36558.47946,0.3525,0.354
Cifar10,163,Is_in,2,MLP,MAE_LOSS,-36908.41966,0.35084,0.3507
Cifar10,164,Is_in,2,MLP,MAE_LOSS,-37514.4742,0.35352,0.3516
Cifar10,165,Is_in,2,MLP,MAE_LOSS,-37875.96163,0.35234,0.3512
Cifar10,166,Is_in,2,MLP,MAE_LOSS,-38337.19162,0.35086,0.3506
Cifar10,167,Is_in,2,MLP,MAE_LOSS,-38772.0296,0.35214,0.3501
Cifar10,168,Is_in,2,MLP,MAE_LOSS,-39183.3258,0.35104,0.3502
Cifar10,169,Is_in,2,MLP,MAE_LOSS,-39748.92293,0.35146,0.3501
Cifar10,170,Is_in,2,MLP,MAE_LOSS,-40086.89168,0.35184,0.3511
Cifar10,171,Is_in,2,MLP,MAE_LOSS,-40504.55616,0.34894,0.3488
Cifar10,172,Is_in,2,MLP,MAE_LOSS,-41111.18485,0.35092,0.3505
Cifar10,173,Is_in,2,MLP,MAE_LOSS,-41451.14193,0.35116,0.3516
Cifar10,174,Is_in,2,MLP,MAE_LOSS,-41867.8198,0.35196,0.349
Cifar10,175,Is_in,2,MLP,MAE_LOSS,-42521.8276,0.35162,0.3493
Cifar10,176,Is_in,2,MLP,MAE_LOSS,-42920.79204,0.35358,0.3503
Cifar10,177,Is_in,2,MLP,MAE_LOSS,-43389.89964,0.35296,0.3502
Cifar10,178,Is_in,2,MLP,MAE_LOSS,-43829.571,0.35176,0.3502
Cifar10,179,Is_in,2,MLP,MAE_LOSS,-44464.27523,0.34988,0.3491
Cifar10,180,Is_in,2,MLP,MAE_LOSS,-44928.29347,0.3521,0.3516
Cifar10,181,Is_in,2,MLP,MAE_LOSS,-45424.81536,0.35042,0.3499
Cifar10,182,Is_in,2,MLP,MAE_LOSS,-45949.43959,0.35192,0.3493
Cifar10,183,Is_in,2,MLP,MAE_LOSS,-46173.96735,0.35208,0.352
Cifar10,184,Is_in,2,MLP,MAE_LOSS,-46682.76229,0.351,0.3498
Cifar10,185,Is_in,2,MLP,MAE_LOSS,-47321.5982,0.35046,0.3491
Cifar10,186,Is_in,2,MLP,MAE_LOSS,-47780.98582,0.35164,0.349
Cifar10,187,Is_in,2,MLP,MAE_LOSS,-48254.12259,0.3519,0.3502
Cifar10,188,Is_in,2,MLP,MAE_LOSS,-48687.27904,0.35102,0.3506
Cifar10,189,Is_in,2,MLP,MAE_LOSS,-49067.9655,0.35212,0.3508
Cifar10,190,Is_in,2,MLP,MAE_LOSS,-49691.66151,0.35244,0.3511
Cifar10,191,Is_in,2,MLP,MAE_LOSS,-50276.97111,0.35068,0.3498
Cifar10,192,Is_in,2,MLP,MAE_LOSS,-50728.31715,0.3513,0.3501
Cifar10,193,Is_in,2,MLP,MAE_LOSS,-51421.36678,0.351,0.3499
Cifar10,194,Is_in,2,MLP,MAE_LOSS,-51846.97356,0.35256,0.3481
Cifar10,195,Is_in,2,MLP,MAE_LOSS,-52280.92801,0.35326,0.3495
Cifar10,196,Is_in,2,MLP,MAE_LOSS,-52777.67951,0.35096,0.3493
Cifar10,197,Is_in,2,MLP,MAE_LOSS,-53493.857,0.35064,0.35
Cifar10,198,Is_in,2,MLP,MAE_LOSS,-54051.93849,0.35206,0.3506
Cifar10,199,Is_in,2,MLP,MAE_LOSS,-54302.26947,0.35298,0.351
Cifar10,200,Is_in,2,MLP,MAE_LOSS,-55067.00058,0.35108,0.35
Cifar10,201,Is_in,2,MLP,MAE_LOSS,-55431.18698,0.3525,0.3498
Cifar10,202,Is_in,2,MLP,MAE_LOSS,-56056.45472,0.35216,0.3497
Cifar10,203,Is_in,2,MLP,MAE_LOSS,-56530.26773,0.35186,0.3509
Cifar10,204,Is_in,2,MLP,MAE_LOSS,-57100.45447,0.35042,0.3497
Cifar10,205,Is_in,2,MLP,MAE_LOSS,-57525.75708,0.35132,0.3494
Cifar10,206,Is_in,2,MLP,MAE_LOSS,-58347.12947,0.35126,0.3499
Cifar10,207,Is_in,2,MLP,MAE_LOSS,-58806.3582,0.35334,0.3534
Cifar10,208,Is_in,2,MLP,MAE_LOSS,-59412.10026,0.35212,0.3512
Cifar10,209,Is_in,2,MLP,MAE_LOSS,-59791.89789,0.35158,0.3512
Cifar10,210,Is_in,2,MLP,MAE_LOSS,-60540.42124,0.35142,0.3493
Cifar10,211,Is_in,2,MLP,MAE_LOSS,-61032.60044,0.35296,0.3507
Cifar10,212,Is_in,2,MLP,MAE_LOSS,-61334.53733,0.3527,0.3499
Cifar10,213,Is_in,2,MLP,MAE_LOSS,-62173.83104,0.35152,0.3514
Cifar10,214,Is_in,2,MLP,MAE_LOSS,-62668.00936,0.35234,0.3508
Cifar10,215,Is_in,2,MLP,MAE_LOSS,-63146.46278,0.35052,0.3496
Cifar10,216,Is_in,2,MLP,MAE_LOSS,-63782.01657,0.35198,0.3503
Cifar10,217,Is_in,2,MLP,MAE_LOSS,-64450.39868,0.3516,0.3506
Cifar10,218,Is_in,2,MLP,MAE_LOSS,-65064.99091,0.35148,0.3501
Cifar10,219,Is_in,2,MLP,MAE_LOSS,-65233.8991,0.35088,0.349
Cifar10,220,Is_in,2,MLP,MAE_LOSS,-66193.55992,0.35114,0.3498
Cifar10,221,Is_in,2,MLP,MAE_LOSS,-66622.96254,0.3528,0.3517
Cifar10,222,Is_in,2,MLP,MAE_LOSS,-67356.97452,0.35396,0.3513
Cifar10,223,Is_in,2,MLP,MAE_LOSS,-67848.49204,0.35084,0.3492
Cifar10,224,Is_in,2,MLP,MAE_LOSS,-68411.22245,0.3514,0.3509
Cifar10,225,Is_in,2,MLP,MAE_LOSS,-69115.16499,0.35128,0.3498
Cifar10,226,Is_in,2,MLP,MAE_LOSS,-69718.02614,0.35138,0.3509
Cifar10,227,Is_in,2,MLP,MAE_LOSS,-70279.85475,0.35258,0.3508
Cifar10,228,Is_in,2,MLP,MAE_LOSS,-70582.94297,0.35058,0.3496
Cifar10,229,Is_in,2,MLP,MAE_LOSS,-71610.46381,0.35112,0.3503
Cifar10,230,Is_in,2,MLP,MAE_LOSS,-71962.41524,0.35048,0.3485
Cifar10,231,Is_in,2,MLP,MAE_LOSS,-72855.75373,0.35038,0.3484
Cifar10,232,Is_in,2,MLP,MAE_LOSS,-73249.83669,0.3514,0.3488
Cifar10,233,Is_in,2,MLP,MAE_LOSS,-73771.90965,0.35256,0.3499
Cifar10,234,Is_in,2,MLP,MAE_LOSS,-74607.37942,0.35148,0.3504
Cifar10,235,Is_in,2,MLP,MAE_LOSS,-75199.71989,0.35304,0.3515
Cifar10,236,Is_in,2,MLP,MAE_LOSS,-75659.09628,0.35132,0.3505
Cifar10,237,Is_in,2,MLP,MAE_LOSS,-76587.75089,0.35098,0.351
Cifar10,238,Is_in,2,MLP,MAE_LOSS,-76987.30569,0.35272,0.351
Cifar10,239,Is_in,2,MLP,MAE_LOSS,-77511.27419,0.35292,0.3495
Cifar10,240,Is_in,2,MLP,MAE_LOSS,-78063.08846,0.35228,0.35
Cifar10,241,Is_in,2,MLP,MAE_LOSS,-78790.47905,0.35176,0.3483
Cifar10,242,Is_in,2,MLP,MAE_LOSS,-79203.916,0.35102,0.3503
Cifar10,243,Is_in,2,MLP,MAE_LOSS,-79807.40378,0.35284,0.3505
Cifar10,244,Is_in,2,MLP,MAE_LOSS,-80874.26735,0.35186,0.3503
Cifar10,245,Is_in,2,MLP,MAE_LOSS,-81656.8543,0.35218,0.3498
Cifar10,246,Is_in,2,MLP,MAE_LOSS,-82307.71999,0.35384,0.3505
Cifar10,247,Is_in,2,MLP,MAE_LOSS,-82739.74922,0.3537,0.3501
Cifar10,248,Is_in,2,MLP,MAE_LOSS,-83468.49992,0.35448,0.3506
Cifar10,249,Is_in,2,MLP,MAE_LOSS,-83909.06041,0.35164,0.3511
Cifar10,250,Is_in,2,MLP,MAE_LOSS,-84361.25509,0.35076,0.35
Cifar10,251,Is_in,2,MLP,MAE_LOSS,-85482.4731,0.35282,0.3497
Cifar10,252,Is_in,2,MLP,MAE_LOSS,-85714.71731,0.35134,0.3494
Cifar10,253,Is_in,2,MLP,MAE_LOSS,-86675.90081,0.35232,0.3501
Cifar10,254,Is_in,2,MLP,MAE_LOSS,-87263.90575,0.35218,0.3494
Cifar10,255,Is_in,2,MLP,MAE_LOSS,-87967.26213,0.3527,0.3509
Cifar10,256,Is_in,2,MLP,MAE_LOSS,-88870.13259,0.35232,0.3498
Cifar10,257,Is_in,2,MLP,MAE_LOSS,-89239.6313,0.35176,0.3499
Cifar10,258,Is_in,2,MLP,MAE_LOSS,-90137.7028,0.35178,0.3493
Cifar10,259,Is_in,2,MLP,MAE_LOSS,-90349.58644,0.35342,0.3499
Cifar10,260,Is_in,2,MLP,MAE_LOSS,-91224.29369,0.35048,0.3487
Cifar10,261,Is_in,2,MLP,MAE_LOSS,-92151.91083,0.3501,0.3488
Cifar10,262,Is_in,2,MLP,MAE_LOSS,-92784.07001,0.3514,0.3488
Cifar10,263,Is_in,2,MLP,MAE_LOSS,-93426.04031,0.3523,0.3488
Cifar10,264,Is_in,2,MLP,MAE_LOSS,-94111.16159,0.3525,0.3502
Cifar10,265,Is_in,2,MLP,MAE_LOSS,-94968.72278,0.3522,0.35
Cifar10,266,Is_in,2,MLP,MAE_LOSS,-95482.65227,0.35192,0.3487
Cifar10,267,Is_in,2,MLP,MAE_LOSS,-96213.72204,0.35166,0.3488
Cifar10,268,Is_in,2,MLP,MAE_LOSS,-97175.19997,0.35134,0.3483
Cifar10,269,Is_in,2,MLP,MAE_LOSS,-97482.14684,0.35006,0.3482
Cifar10,270,Is_in,2,MLP,MAE_LOSS,-98148.66651,0.35222,0.3497
Cifar10,271,Is_in,2,MLP,MAE_LOSS,-99115.58836,0.3534,0.3492
Cifar10,272,Is_in,2,MLP,MAE_LOSS,-99488.70494,0.35306,0.3499
Cifar10,273,Is_in,2,MLP,MAE_LOSS,-100195.1668,0.35272,0.3494
Cifar10,274,Is_in,2,MLP,MAE_LOSS,-101424.4819,0.35132,0.3497
