dataset,epoch,question_type,question_class_size,model,loss_function,train_loss,train_acc,test_acc,label_size_i,label_size_comp,label_size_cand
Kmnist,120,Is_in,7,MLP,MAE_LOSS,0.09074964821338653,0.8409,0.659,,3006.0,6994.0
Kmnist,121,Is_in,7,MLP,MAE_LOSS,0.08848706223070621,0.8442,0.6561,,3006.0,6994.0
Kmnist,122,Is_in,7,MLP,MAE_LOSS,0.06319843158125878,0.8439,0.6611,,3006.0,6994.0
Kmnist,123,Is_in,7,MLP,MAE_LOSS,0.07287127524614334,0.8459,0.6625,,3006.0,6994.0
Kmnist,124,Is_in,7,MLP,MAE_LOSS,0.06752003096044064,0.8453,0.6621,,3006.0,6994.0
Kmnist,125,Is_in,7,MLP,MAE_LOSS,0.05961683113127947,0.8448,0.6619,,3006.0,6994.0
Kmnist,126,Is_in,7,MLP,MAE_LOSS,0.05648880340158939,0.8453,0.6617,,3006.0,6994.0
Kmnist,127,Is_in,7,MLP,MAE_LOSS,0.07994984276592731,0.8466,0.6647,,3006.0,6994.0
Kmnist,128,Is_in,7,MLP,MAE_LOSS,0.0621560275554657,0.8467,0.6638,,3006.0,6994.0
Kmnist,129,Is_in,7,MLP,MAE_LOSS,0.07551066223531962,0.8455,0.6649,,3006.0,6994.0
Kmnist,130,Is_in,7,MLP,MAE_LOSS,0.07856106944382191,0.8457,0.6643,,3006.0,6994.0
Kmnist,131,Is_in,7,MLP,MAE_LOSS,0.07928520813584328,0.8473,0.6646,,3006.0,6994.0
Kmnist,132,Is_in,7,MLP,MAE_LOSS,0.07134443912655115,0.8462,0.6633,,3006.0,6994.0
Kmnist,133,Is_in,7,MLP,MAE_LOSS,0.08683938644826412,0.8497,0.6642,,3006.0,6994.0
Kmnist,134,Is_in,7,MLP,MAE_LOSS,0.07420911081135273,0.8485,0.6594,,3006.0,6994.0
Kmnist,135,Is_in,7,MLP,MAE_LOSS,0.08089501261711121,0.846,0.6629,,3006.0,6994.0
Kmnist,136,Is_in,7,MLP,MAE_LOSS,0.1066360179334879,0.8484,0.6626,,3006.0,6994.0
Kmnist,137,Is_in,7,MLP,MAE_LOSS,0.09444801211357116,0.8483,0.6618,,3006.0,6994.0
Kmnist,138,Is_in,7,MLP,MAE_LOSS,0.08102633319795131,0.8446,0.6601,,3006.0,6994.0
Kmnist,139,Is_in,7,MLP,MAE_LOSS,0.05810100045055151,0.8494,0.6589,,3006.0,6994.0
Kmnist,140,Is_in,7,MLP,MAE_LOSS,0.0895452469587326,0.8504,0.6679,,3006.0,6994.0
Kmnist,141,Is_in,7,MLP,MAE_LOSS,0.07945921961218119,0.8508,0.6621,,3006.0,6994.0
Kmnist,142,Is_in,7,MLP,MAE_LOSS,0.0647853821516037,0.8538,0.6658,,3006.0,6994.0
Kmnist,143,Is_in,7,MLP,MAE_LOSS,0.07245415076613426,0.8548,0.6667,,3006.0,6994.0
Kmnist,144,Is_in,7,MLP,MAE_LOSS,0.05351868122816086,0.8551,0.6704,,3006.0,6994.0
Kmnist,145,Is_in,7,MLP,MAE_LOSS,0.06741685643792153,0.8546,0.6705,,3006.0,6994.0
Kmnist,146,Is_in,7,MLP,MAE_LOSS,0.06118974192067981,0.8574,0.6721,,3006.0,6994.0
Kmnist,147,Is_in,7,MLP,MAE_LOSS,0.0793923856690526,0.8573,0.6724,,3006.0,6994.0
Kmnist,148,Is_in,7,MLP,MAE_LOSS,0.05409406302496791,0.8573,0.6724,,3006.0,6994.0
Kmnist,149,Is_in,7,MLP,MAE_LOSS,0.06254440061748028,0.8582,0.6725,,3006.0,6994.0
Kmnist,150,Is_in,7,MLP,MAE_LOSS,0.04075560793280601,0.8571,0.6731,,3006.0,6994.0
Kmnist,151,Is_in,7,MLP,MAE_LOSS,0.08226231355220079,0.8568,0.6744,,3006.0,6994.0
Kmnist,152,Is_in,7,MLP,MAE_LOSS,0.043115440383553506,0.857,0.6756,,3006.0,6994.0
Kmnist,153,Is_in,7,MLP,MAE_LOSS,0.06198426019400358,0.8584,0.6746,,3006.0,6994.0
Kmnist,154,Is_in,7,MLP,MAE_LOSS,0.06500634364783764,0.8591,0.6738,,3006.0,6994.0
Kmnist,155,Is_in,7,MLP,MAE_LOSS,0.04886385351419449,0.8581,0.6756,,3006.0,6994.0
Kmnist,156,Is_in,7,MLP,MAE_LOSS,0.07530825957655907,0.8573,0.674,,3006.0,6994.0
Kmnist,157,Is_in,7,MLP,MAE_LOSS,0.0535310598090291,0.8582,0.6753,,3006.0,6994.0
Kmnist,158,Is_in,7,MLP,MAE_LOSS,0.04174954779446125,0.8577,0.6739,,3006.0,6994.0
Kmnist,159,Is_in,7,MLP,MAE_LOSS,0.03221857212483883,0.8582,0.6737,,3006.0,6994.0
Kmnist,160,Is_in,7,MLP,MAE_LOSS,0.07768576294183731,0.8581,0.674,,3006.0,6994.0
Kmnist,161,Is_in,7,MLP,MAE_LOSS,0.073034992441535,0.8582,0.6737,,3006.0,6994.0
Kmnist,162,Is_in,7,MLP,MAE_LOSS,0.06689630746841431,0.8584,0.6763,,3006.0,6994.0
Kmnist,163,Is_in,7,MLP,MAE_LOSS,0.037187013402581216,0.8582,0.6742,,3006.0,6994.0
Kmnist,164,Is_in,7,MLP,MAE_LOSS,0.04727503173053264,0.8581,0.674,,3006.0,6994.0
Kmnist,165,Is_in,7,MLP,MAE_LOSS,0.0455974780023098,0.8586,0.6735,,3006.0,6994.0
Kmnist,166,Is_in,7,MLP,MAE_LOSS,0.03784758783876896,0.8597,0.6726,,3006.0,6994.0
Kmnist,167,Is_in,7,MLP,MAE_LOSS,0.05451197028160095,0.8596,0.6728,,3006.0,6994.0
Kmnist,168,Is_in,7,MLP,MAE_LOSS,0.06632290370762348,0.86,0.6742,,3006.0,6994.0
Kmnist,169,Is_in,7,MLP,MAE_LOSS,0.032691540569067,0.8597,0.6725,,3006.0,6994.0
Kmnist,170,Is_in,7,MLP,MAE_LOSS,0.05036189462989569,0.86,0.6751,,3006.0,6994.0
Kmnist,171,Is_in,7,MLP,MAE_LOSS,0.06426440700888633,0.8594,0.6745,,3006.0,6994.0
Kmnist,172,Is_in,7,MLP,MAE_LOSS,0.053476876206696035,0.8603,0.675,,3006.0,6994.0
Kmnist,173,Is_in,7,MLP,MAE_LOSS,0.06601494401693345,0.8605,0.6751,,3006.0,6994.0
Kmnist,174,Is_in,7,MLP,MAE_LOSS,0.07697813473641872,0.8596,0.674,,3006.0,6994.0
Kmnist,175,Is_in,7,MLP,MAE_LOSS,0.06293131448328496,0.8609,0.6735,,3006.0,6994.0
Kmnist,176,Is_in,7,MLP,MAE_LOSS,0.069498086348176,0.8609,0.6739,,3006.0,6994.0
Kmnist,177,Is_in,7,MLP,MAE_LOSS,0.060386013239622116,0.8613,0.6728,,3006.0,6994.0
Kmnist,178,Is_in,7,MLP,MAE_LOSS,0.06655940543860198,0.8607,0.6755,,3006.0,6994.0
Kmnist,179,Is_in,7,MLP,MAE_LOSS,0.05724465809762478,0.8613,0.6745,,3006.0,6994.0
Kmnist,180,Is_in,7,MLP,MAE_LOSS,0.04900888577103615,0.8598,0.6729,,3006.0,6994.0
Kmnist,181,Is_in,7,MLP,MAE_LOSS,0.044986396469175814,0.8605,0.6738,,3006.0,6994.0
Kmnist,182,Is_in,7,MLP,MAE_LOSS,0.07046527564525604,0.861,0.6761,,3006.0,6994.0
Kmnist,183,Is_in,7,MLP,MAE_LOSS,0.05569164007902146,0.8609,0.678,,3006.0,6994.0
Kmnist,184,Is_in,7,MLP,MAE_LOSS,0.05468546487390995,0.8616,0.6762,,3006.0,6994.0
Kmnist,185,Is_in,7,MLP,MAE_LOSS,0.041259840875864026,0.861,0.6773,,3006.0,6994.0
Kmnist,186,Is_in,7,MLP,MAE_LOSS,0.050109722465276715,0.8607,0.6743,,3006.0,6994.0
Kmnist,187,Is_in,7,MLP,MAE_LOSS,0.05162185409571975,0.8609,0.6776,,3006.0,6994.0
Kmnist,188,Is_in,7,MLP,MAE_LOSS,0.04467404633760452,0.8615,0.6747,,3006.0,6994.0
Kmnist,189,Is_in,7,MLP,MAE_LOSS,0.06971814427524806,0.8611,0.6739,,3006.0,6994.0
Kmnist,190,Is_in,7,MLP,MAE_LOSS,0.06309934128075838,0.8611,0.676,,3006.0,6994.0
Kmnist,191,Is_in,7,MLP,MAE_LOSS,0.048859195038676265,0.8602,0.6748,,3006.0,6994.0
Kmnist,192,Is_in,7,MLP,MAE_LOSS,0.04802750665694475,0.8623,0.6749,,3006.0,6994.0
Kmnist,193,Is_in,7,MLP,MAE_LOSS,0.060242338478565215,0.8599,0.6728,,3006.0,6994.0
Kmnist,194,Is_in,7,MLP,MAE_LOSS,0.041286269947886464,0.86,0.6751,,3006.0,6994.0
Kmnist,195,Is_in,7,MLP,MAE_LOSS,0.06802301779389382,0.8611,0.6737,,3006.0,6994.0
Kmnist,196,Is_in,7,MLP,MAE_LOSS,0.053535493463277815,0.8615,0.6758,,3006.0,6994.0
Kmnist,197,Is_in,7,MLP,MAE_LOSS,0.04012517686933279,0.8613,0.6751,,3006.0,6994.0
Kmnist,198,Is_in,7,MLP,MAE_LOSS,0.054469165951013566,0.8622,0.6776,,3006.0,6994.0
Kmnist,199,Is_in,7,MLP,MAE_LOSS,0.04634763412177563,0.8627,0.6765,,3006.0,6994.0
Kmnist,200,Is_in,7,MLP,MAE_LOSS,0.057387464307248594,0.8597,0.6763,,3006.0,6994.0
Kmnist,201,Is_in,7,MLP,MAE_LOSS,0.04787818193435669,0.8622,0.6757,,3006.0,6994.0
Kmnist,202,Is_in,7,MLP,MAE_LOSS,0.06033203043043613,0.8619,0.6772,,3006.0,6994.0
Kmnist,203,Is_in,7,MLP,MAE_LOSS,0.06166086159646511,0.8606,0.6766,,3006.0,6994.0
Kmnist,204,Is_in,7,MLP,MAE_LOSS,0.06599410623311996,0.861,0.6768,,3006.0,6994.0
Kmnist,205,Is_in,7,MLP,MAE_LOSS,0.06732142567634583,0.8603,0.673,,3006.0,6994.0
Kmnist,206,Is_in,7,MLP,MAE_LOSS,0.07810048703104258,0.859,0.6698,,3006.0,6994.0
Kmnist,207,Is_in,7,MLP,MAE_LOSS,0.10434470605105162,0.8555,0.6656,,3006.0,6994.0
Kmnist,208,Is_in,7,MLP,MAE_LOSS,0.10087757557630539,0.8453,0.6601,,3006.0,6994.0
Kmnist,209,Is_in,7,MLP,MAE_LOSS,0.08125895112752915,0.8559,0.6587,,3006.0,6994.0
Kmnist,210,Is_in,7,MLP,MAE_LOSS,0.07599536683410406,0.8632,0.6807,,3006.0,6994.0
Kmnist,211,Is_in,7,MLP,MAE_LOSS,0.05337072946131229,0.863,0.6784,,3006.0,6994.0
Kmnist,212,Is_in,7,MLP,MAE_LOSS,0.06095888689160347,0.8623,0.6761,,3006.0,6994.0
Kmnist,213,Is_in,7,MLP,MAE_LOSS,0.03565635234117508,0.8661,0.6896,,3006.0,6994.0
Kmnist,214,Is_in,7,MLP,MAE_LOSS,0.04021633025258779,0.8672,0.6878,,3006.0,6994.0
Kmnist,215,Is_in,7,MLP,MAE_LOSS,0.03400693889707327,0.8674,0.6869,,3006.0,6994.0
Kmnist,216,Is_in,7,MLP,MAE_LOSS,0.031439898908138274,0.8663,0.6881,,3006.0,6994.0
Kmnist,217,Is_in,7,MLP,MAE_LOSS,0.050910111889243125,0.8659,0.6874,,3006.0,6994.0
Kmnist,218,Is_in,7,MLP,MAE_LOSS,0.054577505216002464,0.8656,0.6872,,3006.0,6994.0
Kmnist,219,Is_in,7,MLP,MAE_LOSS,0.052294522151350976,0.8652,0.6868,,3006.0,6994.0
Kmnist,220,Is_in,7,MLP,MAE_LOSS,0.047265796735882756,0.8654,0.6858,,3006.0,6994.0
Kmnist,221,Is_in,7,MLP,MAE_LOSS,0.03692795261740685,0.8654,0.6847,,3006.0,6994.0
Kmnist,222,Is_in,7,MLP,MAE_LOSS,0.023235011845827103,0.8656,0.6848,,3006.0,6994.0
Kmnist,223,Is_in,7,MLP,MAE_LOSS,0.04122728891670704,0.8657,0.6852,,3006.0,6994.0
Kmnist,224,Is_in,7,MLP,MAE_LOSS,0.05276951938867569,0.8657,0.6838,,3006.0,6994.0
Kmnist,225,Is_in,7,MLP,MAE_LOSS,0.05710332915186882,0.8659,0.6854,,3006.0,6994.0
Kmnist,226,Is_in,7,MLP,MAE_LOSS,0.038538744673132896,0.8659,0.6847,,3006.0,6994.0
Kmnist,227,Is_in,7,MLP,MAE_LOSS,0.04146949909627438,0.8654,0.6858,,3006.0,6994.0
Kmnist,228,Is_in,7,MLP,MAE_LOSS,0.06439363099634647,0.8654,0.6847,,3006.0,6994.0
Kmnist,229,Is_in,7,MLP,MAE_LOSS,0.03375387489795685,0.865,0.6847,,3006.0,6994.0
Kmnist,230,Is_in,7,MLP,MAE_LOSS,0.0552122451364994,0.8655,0.6833,,3006.0,6994.0
Kmnist,231,Is_in,7,MLP,MAE_LOSS,0.03754432871937752,0.8656,0.6841,,3006.0,6994.0
Kmnist,232,Is_in,7,MLP,MAE_LOSS,0.02540445178747177,0.8653,0.6838,,3006.0,6994.0
Kmnist,233,Is_in,7,MLP,MAE_LOSS,0.05536650083959103,0.8652,0.6852,,3006.0,6994.0
Kmnist,234,Is_in,7,MLP,MAE_LOSS,0.05356467477977276,0.8655,0.6845,,3006.0,6994.0
Kmnist,235,Is_in,7,MLP,MAE_LOSS,0.050294021517038344,0.8653,0.6847,,3006.0,6994.0
Kmnist,236,Is_in,7,MLP,MAE_LOSS,0.025974042341113092,0.8656,0.6831,,3006.0,6994.0
Kmnist,237,Is_in,7,MLP,MAE_LOSS,0.041182175651192664,0.8663,0.6841,,3006.0,6994.0
Kmnist,238,Is_in,7,MLP,MAE_LOSS,0.06189084500074386,0.8658,0.6861,,3006.0,6994.0
Kmnist,239,Is_in,7,MLP,MAE_LOSS,0.056797107309103013,0.8662,0.6846,,3006.0,6994.0
Kmnist,240,Is_in,7,MLP,MAE_LOSS,0.04169018492102623,0.8668,0.684,,3006.0,6994.0
Kmnist,241,Is_in,7,MLP,MAE_LOSS,0.053202221542596816,0.8664,0.6828,,3006.0,6994.0
Kmnist,242,Is_in,7,MLP,MAE_LOSS,0.03033892624080181,0.8669,0.6832,,3006.0,6994.0
Kmnist,243,Is_in,7,MLP,MAE_LOSS,0.05515559948980808,0.8668,0.6844,,3006.0,6994.0
Kmnist,244,Is_in,7,MLP,MAE_LOSS,0.02234015129506588,0.8668,0.6847,,3006.0,6994.0
Kmnist,245,Is_in,7,MLP,MAE_LOSS,0.0379158116877079,0.8665,0.6842,,3006.0,6994.0
Kmnist,246,Is_in,7,MLP,MAE_LOSS,0.043424369767308235,0.8674,0.685,,3006.0,6994.0
Kmnist,247,Is_in,7,MLP,MAE_LOSS,0.03823209349066019,0.8676,0.6834,,3006.0,6994.0
Kmnist,248,Is_in,7,MLP,MAE_LOSS,0.04229902997612953,0.8666,0.6838,,3006.0,6994.0
Kmnist,249,Is_in,7,MLP,MAE_LOSS,0.01997199431061745,0.8671,0.6836,,3006.0,6994.0
Kmnist,250,Is_in,7,MLP,MAE_LOSS,0.06211184188723564,0.867,0.6819,,3006.0,6994.0
Kmnist,251,Is_in,7,MLP,MAE_LOSS,0.05247120298445225,0.8674,0.6842,,3006.0,6994.0
Kmnist,252,Is_in,7,MLP,MAE_LOSS,0.06779233552515507,0.866,0.6802,,3006.0,6994.0
Kmnist,253,Is_in,7,MLP,MAE_LOSS,0.05214454047381878,0.8668,0.6905,,3006.0,6994.0
Kmnist,254,Is_in,7,MLP,MAE_LOSS,0.04626811798661947,0.8674,0.6802,,3006.0,6994.0
Kmnist,255,Is_in,7,MLP,MAE_LOSS,0.04082787148654461,0.8687,0.6908,,3006.0,6994.0
Kmnist,256,Is_in,7,MLP,MAE_LOSS,0.08068899512290954,0.8688,0.6874,,3006.0,6994.0
Kmnist,257,Is_in,7,MLP,MAE_LOSS,0.030231544002890586,0.8691,0.6851,,3006.0,6994.0
Kmnist,258,Is_in,7,MLP,MAE_LOSS,0.0620399996638298,0.8687,0.6822,,3006.0,6994.0
Kmnist,259,Is_in,7,MLP,MAE_LOSS,0.03970403149724007,0.8681,0.6838,,3006.0,6994.0
Kmnist,260,Is_in,7,MLP,MAE_LOSS,0.03624081797897816,0.8692,0.6902,,3006.0,6994.0
Kmnist,261,Is_in,7,MLP,MAE_LOSS,0.040125026181340215,0.8694,0.6839,,3006.0,6994.0
Kmnist,262,Is_in,7,MLP,MAE_LOSS,0.049383802153170106,0.8678,0.6857,,3006.0,6994.0
Kmnist,263,Is_in,7,MLP,MAE_LOSS,0.04713098891079426,0.8711,0.6872,,3006.0,6994.0
Kmnist,264,Is_in,7,MLP,MAE_LOSS,0.05034977532923222,0.8693,0.6841,,3006.0,6994.0
Kmnist,265,Is_in,7,MLP,MAE_LOSS,0.027644428238272668,0.8703,0.6871,,3006.0,6994.0
Kmnist,266,Is_in,7,MLP,MAE_LOSS,0.03942376039922237,0.8697,0.6895,,3006.0,6994.0
Kmnist,267,Is_in,7,MLP,MAE_LOSS,0.04377269335091114,0.8698,0.6892,,3006.0,6994.0
Kmnist,268,Is_in,7,MLP,MAE_LOSS,0.05186467468738556,0.8697,0.6874,,3006.0,6994.0
Kmnist,269,Is_in,7,MLP,MAE_LOSS,0.033448340743780135,0.8688,0.6881,,3006.0,6994.0
Kmnist,270,Is_in,7,MLP,MAE_LOSS,0.027587368339300155,0.8692,0.6884,,3006.0,6994.0
Kmnist,271,Is_in,7,MLP,MAE_LOSS,0.04207850452512503,0.8699,0.6878,,3006.0,6994.0
Kmnist,272,Is_in,7,MLP,MAE_LOSS,0.01458854004740715,0.8697,0.6888,,3006.0,6994.0
Kmnist,273,Is_in,7,MLP,MAE_LOSS,0.028875264152884484,0.8692,0.6862,,3006.0,6994.0
Kmnist,274,Is_in,7,MLP,MAE_LOSS,0.02199963852763176,0.8705,0.6858,,3006.0,6994.0
Kmnist,275,Is_in,7,MLP,MAE_LOSS,0.05241779014468193,0.87,0.6891,,3006.0,6994.0
Kmnist,276,Is_in,7,MLP,MAE_LOSS,0.05302565880119801,0.8699,0.6875,,3006.0,6994.0
Kmnist,277,Is_in,7,MLP,MAE_LOSS,0.05598428919911384,0.8705,0.6897,,3006.0,6994.0
Kmnist,278,Is_in,7,MLP,MAE_LOSS,0.05160587504506111,0.871,0.688,,3006.0,6994.0
Kmnist,279,Is_in,7,MLP,MAE_LOSS,0.03011114113032818,0.8705,0.6878,,3006.0,6994.0
Kmnist,280,Is_in,7,MLP,MAE_LOSS,0.052334805764257905,0.8702,0.6875,,3006.0,6994.0
Kmnist,281,Is_in,7,MLP,MAE_LOSS,0.0371908575296402,0.8714,0.6865,,3006.0,6994.0
Kmnist,282,Is_in,7,MLP,MAE_LOSS,0.04078988544642925,0.8708,0.6892,,3006.0,6994.0
Kmnist,283,Is_in,7,MLP,MAE_LOSS,0.02576118316501379,0.8703,0.6854,,3006.0,6994.0
Kmnist,284,Is_in,7,MLP,MAE_LOSS,0.04275527792051435,0.8701,0.6852,,3006.0,6994.0
Kmnist,285,Is_in,7,MLP,MAE_LOSS,0.02808285728096962,0.8706,0.6878,,3006.0,6994.0
Kmnist,286,Is_in,7,MLP,MAE_LOSS,0.04714472368359566,0.8717,0.6895,,3006.0,6994.0
Kmnist,287,Is_in,7,MLP,MAE_LOSS,0.03346856273710728,0.8702,0.6876,,3006.0,6994.0
Kmnist,288,Is_in,7,MLP,MAE_LOSS,0.02800589017570019,0.8711,0.6885,,3006.0,6994.0
Kmnist,289,Is_in,7,MLP,MAE_LOSS,0.031723583675920965,0.871,0.6879,,3006.0,6994.0
Kmnist,290,Is_in,7,MLP,MAE_LOSS,0.04799539484083652,0.8708,0.6885,,3006.0,6994.0
Kmnist,291,Is_in,7,MLP,MAE_LOSS,0.03319127336144447,0.8717,0.6883,,3006.0,6994.0
Kmnist,292,Is_in,7,MLP,MAE_LOSS,0.049474388174712655,0.8712,0.6879,,3006.0,6994.0
Kmnist,293,Is_in,7,MLP,MAE_LOSS,0.05689170621335506,0.872,0.6877,,3006.0,6994.0
Kmnist,294,Is_in,7,MLP,MAE_LOSS,0.022245323844254018,0.8719,0.6871,,3006.0,6994.0
Kmnist,295,Is_in,7,MLP,MAE_LOSS,0.032511284574866295,0.8715,0.6882,,3006.0,6994.0
Kmnist,296,Is_in,7,MLP,MAE_LOSS,0.03620471656322479,0.8717,0.6886,,3006.0,6994.0
Kmnist,297,Is_in,7,MLP,MAE_LOSS,0.02917410396039486,0.8709,0.6855,,3006.0,6994.0
Kmnist,298,Is_in,7,MLP,MAE_LOSS,0.02388332262635231,0.8715,0.6899,,3006.0,6994.0
Kmnist,299,Is_in,7,MLP,MAE_LOSS,0.05271138809621334,0.8712,0.6895,,3006.0,6994.0
Kmnist,300,Is_in,7,MLP,MAE_LOSS,0.014880692586302757,0.8719,0.6877,,3006.0,6994.0
Kmnist,1,Is_in,8,MLP,MAE_LOSS,1.45439592897892,0.6198,0.4642,,1998.0,8002.0
Kmnist,2,Is_in,8,MLP,MAE_LOSS,0.8063638668507338,0.7104,0.5332,,1998.0,8002.0
Kmnist,3,Is_in,8,MLP,MAE_LOSS,0.6063505411148071,0.7561,0.5785,,1998.0,8002.0
Kmnist,4,Is_in,8,MLP,MAE_LOSS,0.4832603089511395,0.7699,0.5967,,1998.0,8002.0
Kmnist,5,Is_in,8,MLP,MAE_LOSS,0.4498590834438801,0.7833,0.6094,,1998.0,8002.0
Kmnist,6,Is_in,8,MLP,MAE_LOSS,0.41428278014063835,0.7896,0.6131,,1998.0,8002.0
Kmnist,7,Is_in,8,MLP,MAE_LOSS,0.4148395642638206,0.7944,0.618,,1998.0,8002.0
Kmnist,8,Is_in,8,MLP,MAE_LOSS,0.37062267288565637,0.7992,0.6168,,1998.0,8002.0
Kmnist,9,Is_in,8,MLP,MAE_LOSS,0.2962182596325874,0.8026,0.6171,,1998.0,8002.0
Kmnist,10,Is_in,8,MLP,MAE_LOSS,0.3318174619227648,0.805,0.6182,,1998.0,8002.0
Kmnist,11,Is_in,8,MLP,MAE_LOSS,0.2779057942330837,0.805,0.6203,,1998.0,8002.0
Kmnist,12,Is_in,8,MLP,MAE_LOSS,0.2819131402298808,0.8106,0.6258,,1998.0,8002.0
Kmnist,13,Is_in,8,MLP,MAE_LOSS,0.2789382319897413,0.8145,0.6251,,1998.0,8002.0
Kmnist,14,Is_in,8,MLP,MAE_LOSS,0.2605635762214661,0.8125,0.6194,,1998.0,8002.0
Kmnist,15,Is_in,8,MLP,MAE_LOSS,0.2548418685793877,0.8152,0.6214,,1998.0,8002.0
Kmnist,16,Is_in,8,MLP,MAE_LOSS,0.2383128020912409,0.8145,0.6208,,1998.0,8002.0
Kmnist,17,Is_in,8,MLP,MAE_LOSS,0.19943364560604096,0.8178,0.6251,,1998.0,8002.0
Kmnist,18,Is_in,8,MLP,MAE_LOSS,0.21587283983826638,0.8185,0.6263,,1998.0,8002.0
Kmnist,19,Is_in,8,MLP,MAE_LOSS,0.22771430090069772,0.8183,0.624,,1998.0,8002.0
Kmnist,20,Is_in,8,MLP,MAE_LOSS,0.21666163802146912,0.8185,0.6236,,1998.0,8002.0
Kmnist,21,Is_in,8,MLP,MAE_LOSS,0.20475283041596412,0.8191,0.6272,,1998.0,8002.0
Kmnist,22,Is_in,8,MLP,MAE_LOSS,0.19798977822065353,0.8187,0.6242,,1998.0,8002.0
Kmnist,23,Is_in,8,MLP,MAE_LOSS,0.21360194869339466,0.8198,0.6244,,1998.0,8002.0
Kmnist,24,Is_in,8,MLP,MAE_LOSS,0.2109787032008171,0.8204,0.6258,,1998.0,8002.0
Kmnist,25,Is_in,8,MLP,MAE_LOSS,0.17359493114054203,0.8199,0.6248,,1998.0,8002.0
Kmnist,26,Is_in,8,MLP,MAE_LOSS,0.22821198403835297,0.8207,0.6255,,1998.0,8002.0
Kmnist,27,Is_in,8,MLP,MAE_LOSS,0.19597841277718545,0.8216,0.6257,,1998.0,8002.0
Kmnist,28,Is_in,8,MLP,MAE_LOSS,0.2006683774292469,0.8216,0.6257,,1998.0,8002.0
Kmnist,29,Is_in,8,MLP,MAE_LOSS,0.1989143654704094,0.8212,0.6258,,1998.0,8002.0
Kmnist,30,Is_in,8,MLP,MAE_LOSS,0.1461015909910202,0.8218,0.6246,,1998.0,8002.0
Kmnist,31,Is_in,8,MLP,MAE_LOSS,0.14066241979598998,0.8219,0.6284,,1998.0,8002.0
Kmnist,32,Is_in,8,MLP,MAE_LOSS,0.16230179816484452,0.8216,0.6253,,1998.0,8002.0
Kmnist,33,Is_in,8,MLP,MAE_LOSS,0.15650960840284825,0.8227,0.6255,,1998.0,8002.0
Kmnist,34,Is_in,8,MLP,MAE_LOSS,0.18036440536379814,0.8211,0.6283,,1998.0,8002.0
Kmnist,35,Is_in,8,MLP,MAE_LOSS,0.1562925636768341,0.8221,0.6269,,1998.0,8002.0
Kmnist,36,Is_in,8,MLP,MAE_LOSS,0.13597341030836105,0.823,0.6257,,1998.0,8002.0
Kmnist,37,Is_in,8,MLP,MAE_LOSS,0.16862111538648605,0.822,0.6274,,1998.0,8002.0
Kmnist,38,Is_in,8,MLP,MAE_LOSS,0.14088092744350433,0.8228,0.6269,,1998.0,8002.0
Kmnist,39,Is_in,8,MLP,MAE_LOSS,0.18803401291370392,0.8237,0.6279,,1998.0,8002.0
Kmnist,40,Is_in,8,MLP,MAE_LOSS,0.14769361764192582,0.8234,0.6266,,1998.0,8002.0
Kmnist,41,Is_in,8,MLP,MAE_LOSS,0.15695977569557726,0.8233,0.628,,1998.0,8002.0
Kmnist,42,Is_in,8,MLP,MAE_LOSS,0.1725180223584175,0.8219,0.6315,,1998.0,8002.0
Kmnist,43,Is_in,8,MLP,MAE_LOSS,0.15850433930754662,0.8229,0.6279,,1998.0,8002.0
Kmnist,44,Is_in,8,MLP,MAE_LOSS,0.1715294636785984,0.8231,0.6292,,1998.0,8002.0
Kmnist,45,Is_in,8,MLP,MAE_LOSS,0.11358631625771523,0.8242,0.6284,,1998.0,8002.0
Kmnist,46,Is_in,8,MLP,MAE_LOSS,0.1447621427476406,0.8236,0.6292,,1998.0,8002.0
Kmnist,47,Is_in,8,MLP,MAE_LOSS,0.1568553254008293,0.8223,0.6271,,1998.0,8002.0
Kmnist,48,Is_in,8,MLP,MAE_LOSS,0.12299921922385693,0.825,0.6286,,1998.0,8002.0
Kmnist,49,Is_in,8,MLP,MAE_LOSS,0.1188018761575222,0.8233,0.6289,,1998.0,8002.0
Kmnist,50,Is_in,8,MLP,MAE_LOSS,0.127770034968853,0.8241,0.6251,,1998.0,8002.0
Kmnist,51,Is_in,8,MLP,MAE_LOSS,0.16000943407416343,0.8235,0.6256,,1998.0,8002.0
Kmnist,52,Is_in,8,MLP,MAE_LOSS,0.13951959274709225,0.8239,0.6278,,1998.0,8002.0
Kmnist,53,Is_in,8,MLP,MAE_LOSS,0.1727428048849106,0.8247,0.6298,,1998.0,8002.0
Kmnist,54,Is_in,8,MLP,MAE_LOSS,0.1548192672431469,0.8238,0.6286,,1998.0,8002.0
Kmnist,55,Is_in,8,MLP,MAE_LOSS,0.1573765456676483,0.8236,0.6274,,1998.0,8002.0
Kmnist,56,Is_in,8,MLP,MAE_LOSS,0.17133648544549943,0.8237,0.6271,,1998.0,8002.0
Kmnist,57,Is_in,8,MLP,MAE_LOSS,0.14955929592251777,0.8239,0.631,,1998.0,8002.0
Kmnist,58,Is_in,8,MLP,MAE_LOSS,0.1408954981714487,0.8245,0.6287,,1998.0,8002.0
Kmnist,59,Is_in,8,MLP,MAE_LOSS,0.1842751458287239,0.8247,0.6293,,1998.0,8002.0
Kmnist,60,Is_in,8,MLP,MAE_LOSS,0.13652798533439636,0.8237,0.628,,1998.0,8002.0
